session_id,device_id,claimed_device_id,source_ip,gateway_id,registered_device,source_connection_count,source_diversity,battery_level,tcp_flags,connection_duration,tcp_rtt,packet_rate,inter_arrival_time,frame_length,tcp_segment_len,pairing_result,pairing_latency_ms,credential_status,mqtt_msg_type,connect_flags,clean_session,username_present,password_length,keep_alive,mqtt_version,connack_code,auth_result,auth_latency_ms,failed_auth_count,requested_topic,topic_length,operation,requested_qos,granted_qos,authorization_result,topic_scope_violation,retain_flag,message_id,duplicate_flag,payload_length,payload_hash,qos_level,message_rate,byte_rate,session_duration,trust_score,re_auth_required,gateway_decision,session_present,source_ip_change,replay_window_violation,behavior_deviation_score,s1_latency_ms,s2_latency_ms,s3_latency_ms,s4_latency_ms,s5_latency_ms,s6_latency_ms,is_anomaly,attack_type,attack_phase,severity,auth_reason,token_lifetime_s,step,step_latency_ms,step_success,token_age_s,dos_blocked_count
bf12e14a-801e-485a-bf3f-26a288ddb928,8a90e987-6ce4-4f07-9403-5a62184ae493,8a90e987-6ce4-4f07-9403-5a62184ae493,10.0.1.162,216302d8,1,1,1,13.8,"SYN,ACK",192.3,21.04,7.885,126.83,205,420,1,63.23,1,CONNECT,194,1,1,64,60,5,success,1,33.15,0,iot/8a90e987/telemetry,22,pub_sub,2,2,1,0,0,53647,0,4822,bbe04e62632165d3e6a39d1641427d761767671cd34fda5292cf338065a66bc5,2,0.354,94.87,50.83,0.9,0,session_valid,1,0,0,0.1,59.86,63.23,33.15,54.13,53.63,57.68,0,normal,none,none,token_issued,300.0,,,,,
72d4f8d0-5435-4b92-9881-1a09c8986b50,6fa96d3f-7421-4694-8a1d-439cffaa729a,6fa96d3f-7421-4694-8a1d-439cffaa729a,10.0.1.39,216302d8,1,3,1,81.5,"SYN,ACK",146.93,12.37,8.663,115.43,222,423,1,47.39,1,CONNECT,194,1,1,64,60,5,success,1,54.12,0,iot/6fa96d3f/telemetry,22,pub_sub,0,0,1,0,0,24739,0,4067,00c246d7ad797079ed30b92b6b9a3d808d775e6303cdcb3df861129a57f19652,0,0.02,7.42,548.08,1.0,0,session_valid,1,0,0,0.0,51.28,47.39,54.12,49.89,48.13,49.99,0,normal,none,none,token_issued,300.0,,,,,
29031387-8757-46d3-a346-cf9cb0f04e9a,7f85b74e-ceec-4354-bd5f-b8874708a7e7,7f85b74e-ceec-4354-bd5f-b8874708a7e7,10.0.1.50,216302d8,1,1,1,99.7,"SYN,ACK",54.34,20.67,1.804,554.28,177,450,1,20.42,1,CONNECT,194,1,1,64,60,5,success,1,56.24,0,iot/7f85b74e/telemetry,22,pub_sub,2,2,1,0,0,31773,0,4768,cdf6bb7fb0826e6eefbd166870c98cbdc69c678ebd8fd87ee687437780bea5f7,2,0.307,77.09,61.85,0.9,0,session_valid,1,0,0,0.1,56.51,20.42,56.24,38.53,51.43,35.86,0,normal,none,none,token_issued,300.0,,,,,
49eeeb04-da90-4226-b3db-905946d3ca28,f8c8f6dc-da66-4bfa-810c-9cf2ff825137,f8c8f6dc-da66-4bfa-810c-9cf2ff825137,10.0.1.64,216302d8,1,1,1,95.6,"SYN,ACK",130.7,21.7,6.78,147.5,168,134,1,56.2,1,CONNECT,194,1,1,64,60,5,success,1,36.56,0,iot/f8c8f6dc/telemetry,22,pub_sub,1,1,1,0,0,22130,0,3302,d072cc8d04609b287c8a1c48451868713a3e8cc7830bc1be3d0d9bccfa9622eb,1,0.043,10.13,326.12,0.9,0,session_valid,1,0,0,0.1,58.59,56.2,36.56,19.05,50.88,45.28,0,normal,none,none,token_issued,300.0,,,,,
fc2c7f30-16a1-4f37-912e-ba38dbe53a75,9d80f8e6-2832-4b3c-ba28-36f58b8a4bb2,9d80f8e6-2832-4b3c-ba28-36f58b8a4bb2,10.0.1.71,216302d8,1,2,1,56.2,"SYN,ACK",147.28,26.88,5.281,189.37,85,231,1,55.15,1,CONNECT,194,1,1,64,60,5,success,1,47.86,0,iot/9d80f8e6/telemetry,22,pub_sub,1,1,1,0,0,43468,0,3001,854cf4bf47a682e07664378b54045763d76c09d1f1766082cd576eb504d3b12c,1,0.142,38.78,77.38,1.0,0,session_valid,1,0,0,0.0,29.2,55.15,47.86,41.82,55.86,55.67,0,normal,none,none,token_issued,300.0,,,,,
559839cb-ab08-4dc9-ade2-ccf30d561c07,9fb00a04-5cae-4fb4-8100-56346359b9cc,9fb00a04-5cae-4fb4-8100-56346359b9cc,10.0.1.174,216302d8,1,1,1,90.4,"SYN,ACK",87.67,20.22,6.315,158.35,194,466,1,47.54,1,CONNECT,194,1,1,64,60,5,success,1,50.92,0,iot/9fb00a04/telemetry,22,pub_sub,2,2,1,0,0,10342,0,1156,ac22929667f10baa53bf1721b89762590f98cf8a452b50b6ffdf35ab9d850745,2,0.013,3.02,382.36,0.9,0,session_valid,1,0,0,0.1,42.08,47.54,50.92,52.78,60.89,37.49,0,normal,none,none,token_issued,300.0,,,,,
e9f26264-7fa8-4166-ac25-f44b8d8907fa,0c31ff36-763b-405b-97b3-4d022e695b47,0c31ff36-763b-405b-97b3-4d022e695b47,10.0.1.136,216302d8,1,1,1,44.8,"SYN,ACK",97.83,9.22,5.671,176.34,173,365,1,32.3,1,CONNECT,194,1,1,64,60,5,success,1,41.13,0,iot/0c31ff36/telemetry,22,pub_sub,2,2,1,0,0,4143,0,2384,a10f34065b9bc8635cdc6a67fd8a55e6f62d1cebc166207476b6cbd20036743e,2,0.018,6.01,396.36,0.9,0,session_valid,1,0,0,0.1,32.11,32.3,41.13,58.35,35.01,55.62,0,normal,none,none,token_issued,300.0,,,,,
86288eff-55f1-4a47-97ac-844b83f29268,195642a4-297f-48ad-98d8-f4dde1fda16a,195642a4-297f-48ad-98d8-f4dde1fda16a,10.0.1.14,216302d8,1,1,1,95.9,"SYN,ACK",186.46,18.08,3.0,333.36,93,435,1,60.55,1,CONNECT,194,1,1,64,60,5,success,1,41.19,0,iot/195642a4/telemetry,22,pub_sub,1,1,1,0,0,12753,0,779,ae14f6ee2c6b281d294e33bae0455f9ab2f53d805e8ccc50bc4738a548f33d79,1,0.02,3.99,195.32,0.9,0,session_valid,1,0,0,0.1,44.04,60.55,41.19,34.83,25.33,41.39,0,normal,none,none,token_issued,300.0,,,,,
8cab82bc-0204-4816-b139-47ba3e75a56a,b36a3377-e591-4802-ac8b-5bc65a00a379,b36a3377-e591-4802-ac8b-5bc65a00a379,10.0.1.115,216302d8,1,3,1,93.0,"SYN,ACK",120.67,19.01,5.671,176.33,94,292,1,51.43,1,CONNECT,194,1,1,64,60,5,success,1,61.01,0,iot/b36a3377/telemetry,22,pub_sub,2,2,1,0,0,30644,0,3828,188a81e9c5b35560f66e10f8322aaba404744f0c6c11fb87fdf79c4ce5da71d5,2,0.04,7.64,501.1,1.0,0,session_valid,1,0,0,0.0,53.06,51.43,61.01,37.33,39.51,49.04,0,normal,none,none,token_issued,300.0,,,,,
5353b62d-c028-43cb-a10e-4f3483aa8e44,4f4f0762-2f33-43b0-b0c6-10ad72c82926,4f4f0762-2f33-43b0-b0c6-10ad72c82926,10.0.1.166,216302d8,1,2,1,20.4,"SYN,ACK",101.85,15.14,5.806,172.24,172,503,1,44.8,1,CONNECT,194,1,1,64,60,5,success,1,46.46,0,iot/4f4f0762/telemetry,22,pub_sub,0,0,1,0,0,378,0,3347,7226d48df04055b8eb0df6031aa7797d073c11f55e11bc9564c3db8e5fe1e528,0,0.043,8.41,397.78,1.0,0,session_valid,1,0,0,0.0,42.74,44.8,46.46,62.56,45.3,44.88,0,normal,none,none,token_issued,300.0,,,,,
6d3776fe-c652-4ee7-89de-2f462a9c0047,ed780935-cd14-45e5-b7ca-a82a9b6cbdc4,ed780935-cd14-45e5-b7ca-a82a9b6cbdc4,10.0.1.170,216302d8,1,1,1,56.8,"SYN,ACK",120.18,22.48,4.314,231.82,153,349,1,44.94,1,CONNECT,194,1,1,64,60,5,success,1,76.96,0,iot/ed780935/telemetry,22,pub_sub,2,2,1,0,0,6759,0,4688,884e8860a546093af4d946845f00d00d566026efc0cfd31725502a8cdc05a28a,2,0.054,14.86,315.56,0.9,0,session_valid,1,0,0,0.1,52.15,44.94,76.96,35.68,51.75,42.78,0,normal,none,none,token_issued,300.0,,,,,
e7cb9b04-e146-4b4f-9f08-71d17993a2e9,3ed7f351-9efb-4483-8041-428aaa3287aa,3ed7f351-9efb-4483-8041-428aaa3287aa,10.0.1.198,216302d8,1,1,1,8.6,"SYN,ACK",98.05,31.81,7.636,130.97,154,420,1,28.33,1,CONNECT,194,1,1,64,60,5,success,1,43.04,0,iot/3ed7f351/telemetry,22,pub_sub,1,1,1,0,0,63940,0,3743,0cf92e3eb37df8453f9fddce2d86a4b0dbc4bf1a7cf7f1fdb4d2b10675dd4c7a,1,0.387,96.58,38.75,0.9,0,session_valid,1,0,0,0.1,41.01,28.33,43.04,47.95,41.75,53.92,0,normal,none,none,token_issued,300.0,,,,,
3d50ce09-7362-4163-b8c1-e0d82ca0e263,70f15c12-6af7-4f79-9cd6-9f6ed72ab5ba,70f15c12-6af7-4f79-9cd6-9f6ed72ab5ba,10.0.1.35,216302d8,1,1,1,30.6,"SYN,ACK",127.69,28.6,3.3,303.0,111,234,1,57.82,1,CONNECT,194,1,1,64,60,5,success,1,54.82,0,iot/70f15c12/telemetry,22,pub_sub,1,1,1,0,0,19062,0,1522,535b3f3bb16d609beb36c5ed7d8bf1582dfaf35c598accc35fb525f31a50d4ff,1,0.017,3.74,407.22,0.9,0,session_valid,1,0,0,0.1,49.61,57.82,54.82,65.33,57.05,52.25,0,normal,none,none,token_issued,300.0,,,,,
8a34cf10-1c30-4fd6-b96d-5b1187f2c11b,1cf598da-cfd9-4c20-a137-32a253db4830,1cf598da-cfd9-4c20-a137-32a253db4830,10.0.1.200,216302d8,1,1,1,46.5,"SYN,ACK",88.96,31.38,7.296,137.07,119,228,1,43.48,1,CONNECT,194,1,1,64,60,5,success,1,58.17,0,iot/1cf598da/telemetry,22,pub_sub,0,0,1,0,0,52789,0,3593,b05a343412379fe54f0ee82eb248b2c799f3b255cc7ba186ced60d45da66a519,0,0.061,12.84,279.9,0.9,0,session_valid,1,0,0,0.1,34.52,43.48,58.17,32.53,44.32,31.77,0,normal,none,none,token_issued,300.0,,,,,
b08cb7c9-9dbe-46a0-a9dd-3a435874863c,a726e2cc-7371-4a17-8b01-43cd02aa91bc,a726e2cc-7371-4a17-8b01-43cd02aa91bc,10.0.1.49,216302d8,1,1,1,42.9,"SYN,ACK",195.12,24.52,5.94,168.35,108,443,1,59.58,1,CONNECT,194,1,1,64,60,5,success,1,41.82,0,iot/a726e2cc/telemetry,22,pub_sub,1,1,1,0,0,34648,0,4849,96b5414222270cdc94c564c97ff8ea8b29701c949f4dbcfda8e7e14df0a0deb8,1,0.045,12.0,403.98,0.9,0,session_valid,1,0,0,0.1,26.9,59.58,41.82,59.59,40.32,31.84,0,normal,none,none,token_issued,300.0,,,,,
0e21a178-ab1d-4cfa-8e2d-ab6c84b89def,2b7670c3-de00-49bb-a238-ba71ec9e500b,2b7670c3-de00-49bb-a238-ba71ec9e500b,10.0.1.6,216302d8,1,1,1,25.8,"SYN,ACK",100.53,20.56,5.644,177.18,94,257,1,35.48,1,CONNECT,194,1,1,64,60,5,success,1,33.79,0,iot/2b7670c3/telemetry,22,pub_sub,0,0,1,0,0,45765,0,2093,1aa2d0258337982703d470bced0e135dbfa40ac2e5668d52350a7115544f6986,0,0.013,4.65,450.29,0.9,0,session_valid,1,0,0,0.1,40.78,35.48,33.79,54.69,36.11,42.51,0,normal,none,none,token_issued,300.0,,,,,
31a6239b-ef42-4337-9fc2-102d02302c2a,da81889f-97f1-4110-8203-e5ae16f0adfa,da81889f-97f1-4110-8203-e5ae16f0adfa,10.0.1.172,216302d8,1,1,1,45.8,"SYN,ACK",88.73,27.59,4.461,224.17,162,462,1,42.4,1,CONNECT,194,1,1,64,60,5,success,1,41.75,0,iot/da81889f/telemetry,22,pub_sub,2,2,1,0,0,45190,0,2981,67f28e1e192255802589f64c4f259d24900a006b66c0d20430839d1cfeb0c4f2,2,0.175,40.2,74.15,0.9,0,session_valid,1,0,0,0.1,32.53,42.4,41.75,49.93,54.8,29.0,0,normal,none,none,token_issued,300.0,,,,,
54d02f66-2c33-4bd2-9a04-09227d81ff26,c5278125-5c38-4223-a9c5-cac2f0708dda,c5278125-5c38-4223-a9c5-cac2f0708dda,10.0.1.193,216302d8,1,1,1,38.4,"SYN,ACK",147.4,21.74,2.686,372.27,213,234,1,53.95,1,CONNECT,194,1,1,64,60,5,success,1,44.28,0,iot/c5278125/telemetry,22,pub_sub,1,1,1,0,0,54404,0,3306,996c866f611ed6f584618d9e6be0598e6089e88f82fecc18372638910c6da08b,1,0.028,7.59,435.83,0.9,0,session_valid,1,0,0,0.1,67.4,53.95,44.28,41.21,55.27,50.5,0,normal,none,none,token_issued,300.0,,,,,
e0c40474-4f6e-4d7d-82d5-13fa4e1457a4,9d1f0932-27c9-4668-81b2-a2596ebb5f2f,9d1f0932-27c9-4668-81b2-a2596ebb5f2f,10.0.1.142,216302d8,1,2,1,48.4,"SYN,ACK",108.52,27.43,4.36,229.35,153,289,1,47.7,1,CONNECT,194,1,1,64,60,5,success,1,42.99,0,iot/9d1f0932/telemetry,22,pub_sub,2,2,1,0,0,6542,0,1164,7b600159ecfb6227d8c4f17d2b846c6d12b8ebca903d10422b16af5c81f33faf,2,0.028,6.41,181.46,1.0,0,session_valid,1,0,0,0.0,52.23,47.7,42.99,39.04,53.23,42.65,0,normal,none,none,token_issued,300.0,,,,,
e7e58342-5056-4a5f-9eb1-17ca7672f556,02e1af02-2f2e-48ee-b918-6b9c4c1e8483,02e1af02-2f2e-48ee-b918-6b9c4c1e8483,10.0.1.57,216302d8,1,1,1,55.3,"SYN,ACK",119.97,13.57,8.156,122.61,79,142,1,42.0,1,CONNECT,194,1,1,64,60,5,success,1,62.58,0,iot/02e1af02/telemetry,22,pub_sub,2,2,1,0,0,18710,0,5591,5481156ee132ceca58f7f8c501a48846dc1a9d1796047d93ae4f5a37905194d8,2,0.129,37.82,147.85,0.9,0,session_valid,1,0,0,0.1,31.96,42.0,62.58,58.09,46.68,51.24,0,normal,none,none,token_issued,300.0,,,,,
7fc96626-311e-4559-973b-0442eb757fd3,edf262cc-f108-4a80-b7b5-9a90ec37eca3,edf262cc-f108-4a80-b7b5-9a90ec37eca3,10.0.1.79,216302d8,1,2,1,82.5,"SYN,ACK",151.01,16.77,4.67,214.15,87,207,1,46.65,1,CONNECT,194,1,1,64,60,5,success,1,52.5,0,iot/edf262cc/telemetry,22,pub_sub,0,0,1,0,0,26181,0,1251,5c924a7478a217ecc67ac43e3cd65841fb4ba10239f5a58935bf6adc49e3d3a9,0,0.015,3.08,406.58,1.0,0,session_valid,1,0,0,0.0,48.34,46.65,52.5,35.95,44.53,49.23,0,normal,none,none,token_issued,300.0,,,,,
e3e382a7-0c9a-4b49-8891-71484dcfb70c,c7a9e409-bbc2-422b-97d9-700df9e952c4,c7a9e409-bbc2-422b-97d9-700df9e952c4,10.0.1.22,216302d8,1,2,1,89.1,"SYN,ACK",121.29,22.86,4.565,219.04,104,158,1,49.68,1,CONNECT,194,1,1,64,60,5,success,1,44.05,0,iot/c7a9e409/telemetry,22,pub_sub,0,0,1,0,0,62145,0,4249,943d53e8808e839e22a0304f8e9d2b78a32977177badf6ef13965650026cf21b,0,0.03,7.17,592.97,1.0,0,session_valid,1,0,0,0.0,60.14,49.68,44.05,42.83,45.29,29.13,0,normal,none,none,token_issued,300.0,,,,,
bd6f3f09-23fd-423f-abca-f9f8bb1d6188,a28423e9-cf8e-4828-89ae-4892a4a569d3,a28423e9-cf8e-4828-89ae-4892a4a569d3,10.0.1.141,216302d8,1,2,1,17.4,"SYN,ACK",166.03,23.58,5.443,183.73,181,151,1,50.64,1,CONNECT,194,1,1,64,60,5,success,1,58.25,0,iot/a28423e9/telemetry,22,pub_sub,1,1,1,0,0,53908,0,4887,aa7d37cd1406cba8a5f1eef57c5110532e4d0848c74060443923eef4ca4efabc,1,0.053,15.28,319.76,1.0,0,session_valid,1,0,0,0.0,32.99,50.64,58.25,42.12,59.23,32.91,0,normal,none,none,token_issued,300.0,,,,,
48d8c578-1d75-4159-bf64-d3063ec15fb6,0677a1de-99f2-4537-941d-28f274a66f3a,0677a1de-99f2-4537-941d-28f274a66f3a,10.0.1.184,216302d8,1,1,1,81.2,"SYN,ACK",141.06,26.95,5.544,180.38,184,256,1,64.9,1,CONNECT,194,1,1,64,60,5,success,1,39.05,0,iot/0677a1de/telemetry,22,pub_sub,1,1,1,0,0,31868,0,2097,0b560eeddbdb249e718edb4029c5dbe41af03a491b613e906e730ff080244051,1,0.035,8.18,256.23,0.9,0,session_valid,1,0,0,0.1,45.1,64.9,39.05,61.08,51.26,46.69,0,normal,none,none,token_issued,300.0,,,,,
dc16d687-5aef-4f07-9bff-2650e24f3f27,1cf598da-cfd9-4c20-a137-32a253db4830,1cf598da-cfd9-4c20-a137-32a253db4830,10.0.1.200,216302d8,1,2,1,46.5,"SYN,ACK",127.6,23.42,4.419,226.32,151,439,1,40.43,1,CONNECT,194,1,1,64,60,5,success,1,51.49,0,iot/1cf598da/telemetry,22,pub_sub,0,0,1,0,0,39875,0,829,914b77dde472cc3f8e35cef876def3bd78f64058385281f0d2c3241dfbedacb2,0,0.014,1.93,430.37,1.0,0,session_valid,1,0,0,0.0,44.23,40.43,51.49,49.48,54.39,29.58,0,normal,none,none,token_issued,300.0,,,,,
b44c1efc-9ad1-4112-8a4f-a6cbcc50b642,aab09a4b-2c5d-4487-b535-4f55378ae9ce,aab09a4b-2c5d-4487-b535-4f55378ae9ce,10.0.1.66,216302d8,1,1,1,53.2,"SYN,ACK",95.5,21.72,5.554,180.04,92,328,1,51.52,1,CONNECT,194,1,1,64,60,5,success,1,36.03,0,iot/aab09a4b/telemetry,22,pub_sub,0,0,1,0,0,29628,0,1016,41a6725f400c5d4e0f56aa520c1bf1cfe7ae4e1dbcb9c8b0e8735883e2e22f66,0,0.007,2.36,430.13,0.9,0,session_valid,1,0,0,0.1,32.48,51.52,36.03,38.21,52.6,42.02,0,normal,none,none,token_issued,300.0,,,,,
a24c86fa-21d5-470b-ada5-4b77a7e79f27,4493d1d3-af71-4830-a374-c0af3dbce69d,4493d1d3-af71-4830-a374-c0af3dbce69d,10.0.1.157,216302d8,1,1,1,30.9,"SYN,ACK",107.63,19.13,3.211,311.48,252,247,1,55.46,1,CONNECT,194,1,1,64,60,5,success,1,51.92,0,iot/4493d1d3/telemetry,22,pub_sub,1,1,1,0,0,33431,0,4544,6e9d91823aa97d1185534ca92b1dbb54bc9f098bdd21edae77f5023ad02ff49c,1,0.034,9.53,477.0,0.9,0,session_valid,1,0,0,0.1,31.91,55.46,51.92,42.82,43.67,58.76,0,normal,none,none,token_issued,300.0,,,,,
d27152d9-34ff-429d-af1e-8c998f0b6134,7ab4adac-d1db-41e1-ae1d-47795d543079,7ab4adac-d1db-41e1-ae1d-47795d543079,10.0.1.70,216302d8,1,1,1,40.5,"SYN,ACK",91.28,22.47,4.565,219.06,71,301,1,42.83,1,CONNECT,194,1,1,64,60,5,success,1,47.48,0,iot/7ab4adac/telemetry,22,pub_sub,2,2,1,0,0,46367,0,2969,6bbadeacb956a390845e7662d66fe97d2056b43b7df0822346258426da1b04a8,2,0.028,6.99,424.61,0.9,0,session_valid,1,0,0,0.1,32.2,42.83,47.48,50.68,35.89,35.09,0,normal,none,none,token_issued,300.0,,,,,
3ff7078d-38dc-4d1d-b07d-e16fafd0def7,f64db1dd-78cc-497c-b46d-97909eff98ab,f64db1dd-78cc-497c-b46d-97909eff98ab,10.0.1.140,216302d8,1,1,1,27.7,"SYN,ACK",202.19,17.14,6.449,155.07,252,179,1,61.59,1,CONNECT,194,1,1,64,60,5,success,1,48.35,0,iot/f64db1dd/telemetry,22,pub_sub,2,2,1,0,0,47621,0,476,802b14a8830694bb42bdd2192256bf7e845e514afa6c453d3dead68f3cd86e03,2,0.015,2.46,193.68,0.9,0,session_valid,1,0,0,0.1,32.26,61.59,48.35,37.64,54.6,37.39,0,normal,none,none,token_issued,300.0,,,,,
00c66223-b305-40b6-b37c-9609b124a786,aab09a4b-2c5d-4487-b535-4f55378ae9ce,aab09a4b-2c5d-4487-b535-4f55378ae9ce,10.0.1.66,216302d8,1,2,1,53.2,"SYN,ACK",134.71,20.68,4.901,204.04,209,194,1,39.19,1,CONNECT,194,1,1,64,60,5,success,1,29.41,0,iot/aab09a4b/telemetry,22,pub_sub,1,1,1,0,0,6951,0,3124,f24420dc46e3ca0d2a1c416eb6ffcb28867205469cbde11f879ca05fdf996357,1,0.018,5.23,597.67,1.0,0,session_valid,1,0,0,0.0,36.23,39.19,29.41,31.27,56.33,48.88,0,normal,none,none,token_issued,300.0,,,,,
e7443b50-7bea-46a2-9fd3-3dca3092db42,034d4dbb-7d4e-4a55-9e6f-d8ffeff8d937,034d4dbb-7d4e-4a55-9e6f-d8ffeff8d937,10.0.1.151,216302d8,1,1,1,63.1,"SYN,ACK",136.32,15.52,4.03,248.17,130,433,1,50.44,1,CONNECT,194,1,1,64,60,5,success,1,40.26,0,iot/034d4dbb/telemetry,22,pub_sub,2,2,1,0,0,39149,0,1772,a4385c492e01d7d78a7b2f1e4e5c3b1250f65cf5cb4b52714722276c0d1d1446,2,0.016,4.63,382.82,0.9,0,session_valid,1,0,0,0.1,40.04,50.44,40.26,44.38,46.99,59.24,0,normal,none,none,token_issued,300.0,,,,,
ede2c253-6615-40c4-8da4-324c388403e1,02e1af02-2f2e-48ee-b918-6b9c4c1e8483,02e1af02-2f2e-48ee-b918-6b9c4c1e8483,10.0.1.57,216302d8,1,2,1,55.3,"SYN,ACK",120.05,22.95,5.315,188.14,83,500,1,49.67,1,CONNECT,194,1,1,64,60,5,success,1,53.55,0,iot/02e1af02/telemetry,22,pub_sub,1,1,1,0,0,7103,0,579,71caf5b199c8b7bbb5dba4f7415349eaa96e77085012eae1b6bbca9d59c23601,1,0.007,1.44,402.18,1.0,0,session_valid,1,0,0,0.0,48.21,49.67,53.55,56.58,41.38,60.06,0,normal,none,none,token_issued,300.0,,,,,
3f49582e-204b-499f-bec2-ec3118ada9b0,a110c048-eedb-4e6e-8d85-07a5c1ef34ba,a110c048-eedb-4e6e-8d85-07a5c1ef34ba,10.0.1.21,216302d8,1,2,1,83.8,"SYN,ACK",98.13,14.28,6.692,149.43,141,263,1,41.15,1,CONNECT,194,1,1,64,60,5,success,1,56.08,0,iot/a110c048/telemetry,22,pub_sub,2,2,1,0,0,13800,0,2354,32ccf0f467176ba78ba7941d2643e9b2c787cee25931d13f37bcb17257c7fd4f,2,0.063,21.33,110.38,1.0,0,session_valid,1,0,0,0.0,32.88,41.15,56.08,42.27,60.77,29.26,0,normal,none,none,token_issued,300.0,,,,,
4e5372d9-53c4-4532-98e8-284b7bac8fce,b92bf763-dbb8-4cc4-83cd-58390c0c1347,b92bf763-dbb8-4cc4-83cd-58390c0c1347,10.0.1.16,216302d8,1,2,1,14.2,"SYN,ACK",113.05,24.83,4.889,204.56,253,495,1,52.73,1,CONNECT,194,1,1,64,60,5,success,1,52.09,0,iot/b92bf763/telemetry,22,pub_sub,0,0,1,0,0,35397,0,4057,bbba20bc5e4541bef5e00a9a7d8a590875ba2aa206fbdf7435b696e318a5caba,0,0.177,35.99,112.73,1.0,0,session_valid,1,0,0,0.0,35.86,52.73,52.09,44.98,51.75,48.9,0,normal,none,none,token_issued,300.0,,,,,
149d48ee-f90b-4bd0-b747-2ae5c0ea6e75,0865c868-3a6f-498c-89d2-54861b7802b6,0865c868-3a6f-498c-89d2-54861b7802b6,10.0.1.10,216302d8,1,2,1,61.0,"SYN,ACK",162.51,26.74,6.545,152.78,205,141,1,48.94,1,CONNECT,194,1,1,64,60,5,success,1,49.64,0,iot/0865c868/telemetry,22,pub_sub,0,0,1,0,0,29724,0,1647,4a11f7fea74ec9852212a5fa82eb30ac88df01dea2cecac63d943dac0b54f6e2,0,0.035,11.43,144.04,1.0,0,session_valid,1,0,0,0.0,46.32,48.94,49.64,52.91,37.43,37.19,0,normal,none,none,token_issued,300.0,,,,,
2012e0d0-8926-439e-92d7-69f41647b640,db8f6936-ae5d-488b-8a43-8c4e86fd9273,db8f6936-ae5d-488b-8a43-8c4e86fd9273,10.0.1.11,216302d8,1,1,1,77.1,"SYN,ACK",154.14,24.88,5.702,175.39,216,417,1,56.62,1,CONNECT,194,1,1,64,60,5,success,1,43.77,0,iot/db8f6936/telemetry,22,pub_sub,1,1,1,0,0,47854,0,551,0cbc0f47ee4219bcfc7e8e4c1e9693a18070fdfc18656584ca56de60261ed783,1,0.006,1.01,545.31,0.9,0,session_valid,1,0,0,0.1,44.08,56.62,43.77,47.66,49.54,29.55,0,normal,none,none,token_issued,300.0,,,,,
dc00ff86-fc88-4b41-ad72-f430cf1178bf,7f85b74e-ceec-4354-bd5f-b8874708a7e7,7f85b74e-ceec-4354-bd5f-b8874708a7e7,10.0.1.50,216302d8,1,2,1,99.7,"SYN,ACK",140.71,12.81,3.687,271.2,134,141,1,56.65,1,CONNECT,194,1,1,64,60,5,success,1,48.29,0,iot/7f85b74e/telemetry,22,pub_sub,1,1,1,0,0,39960,0,2632,fd0229c0dc42dce8e55b4d833e88cd856839d332b78ae8ae7d30efb099fa21cb,1,0.028,6.13,429.5,1.0,0,session_valid,1,0,0,0.0,58.26,56.65,48.29,53.25,50.54,38.59,0,normal,none,none,token_issued,300.0,,,,,
0ed0106d-3be3-476f-b1a3-971e5ca4f224,f4d5cbe8-782c-482a-9566-c4d946ea1204,f4d5cbe8-782c-482a-9566-c4d946ea1204,10.0.1.75,216302d8,1,2,1,88.5,"SYN,ACK",167.49,28.62,2.663,375.52,209,413,1,50.4,1,CONNECT,194,1,1,64,60,5,success,1,55.13,0,iot/f4d5cbe8/telemetry,22,pub_sub,2,2,1,0,0,49776,0,5521,246ebf8909d4cebcd48052549c22fcb025617ec6c8f76123fe751530a04349ed,2,0.26,71.7,77.0,1.0,0,session_valid,1,0,0,0.0,26.84,50.4,55.13,38.26,50.29,25.57,0,normal,none,none,token_issued,300.0,,,,,
37b9d566-d9f6-4a02-ac2d-ecd01d309edc,58fb1e87-915c-4e31-a0e3-ee14ce20d163,58fb1e87-915c-4e31-a0e3-ee14ce20d163,10.0.1.12,216302d8,1,1,1,71.3,"SYN,ACK",119.29,19.72,6.111,163.65,202,384,1,41.26,1,CONNECT,194,1,1,64,60,5,success,1,51.16,0,iot/58fb1e87/telemetry,22,pub_sub,0,0,1,0,0,57362,0,1939,d0f4dbe7df1d4963a0e54ee046c69fd0aa9e02361eece98fb4fe1e596b131aca,0,0.065,14.07,137.78,0.9,0,session_valid,1,0,0,0.1,36.67,41.26,51.16,48.79,37.7,40.49,0,normal,none,none,token_issued,300.0,,,,,
59281b62-7b2e-4d42-a7fc-7b207a7ff0d3,7efda440-3c64-412f-918c-0fa9ddbc0427,7efda440-3c64-412f-918c-0fa9ddbc0427,10.0.1.28,216302d8,1,1,1,65.4,"SYN,ACK",151.5,18.38,5.297,188.79,237,247,1,47.61,1,CONNECT,194,1,1,64,60,5,success,1,32.15,0,iot/7efda440/telemetry,22,pub_sub,1,1,1,0,0,11114,0,4310,9d5715360cf2d98eaae0112276f20a8b8e53e6c9ff0695be9efc97ac8cda46ee,1,0.056,11.98,359.71,0.9,0,session_valid,1,0,0,0.1,40.36,47.61,32.15,47.73,53.68,33.07,0,normal,none,none,token_issued,300.0,,,,,
